message_id,text,label,category,source,date_collected,language
legit_408,Daktari ametumwa taarifa za mkutano wa wagonjwa.,0,legitimate,manual_collection,2025-07-28,swahili
scam_155,"Airtel Money: Pokea TSH 9,000,000 bure. Tuma namba yako ya simu.",1,scam,manual_collection,2025-07-28,swahili
legit_124,Chakula cha jioni kiko tayari. Karibu nyumbani.,0,legitimate,manual_collection,2025-07-28,swahili
scam_288,"EMERGENCY! Mama yako amepata ajali. Tuma TSH 500,000 kwa matibabu haraka.",1,scam,manual_collection,2025-07-28,swahili
legit_111,Dada yako amepata ajira. Tumeamini kwake.,0,legitimate,manual_collection,2025-07-28,swahili
legit_135,Ripoti ya mwezi imekamilika. Naomba uiangalie.,0,legitimate,manual_collection,2025-07-28,swahili
legit_055,Naomba unipigie simu ukimaliza kazi.,0,legitimate,manual_collection,2025-07-28,swahili
legit_285,Naomba uandike ripoti ya matokeo ya mtihani wa mwezi huu.,0,legitimate,manual_collection,2025-07-28,swahili
scam_018,"Bahati nasibu ya ajabu! Pokea TSH 3,500,000 bure. Piga *789# kuconfirm sasa.",1,scam,manual_collection,2025-07-28,swahili
scam_128,"Airtel Money: Pokea TSH 4,500,000 bure. Tuma PIN yako kuconfirm.",1,scam,manual_collection,2025-07-28,swahili
scam_323,"Fursa ya biashara! Uongeze TSH 600,000 upate TSH 6,000,000 baada ya wiki 6.",1,scam,manual_collection,2025-07-28,swahili
scam_256,"URGENT! Mjane wako amepata ajali. Tuma TSH 650,000 kwa matibabu 0767890123.",1,scam,manual_collection,2025-07-28,swahili
legit_193,Naomba ujaze taarifa za matumizi ya mwezi huu.,0,legitimate,manual_collection,2025-07-28,swahili
legit_517,Tuna mkutano wa kufundisha juu ya mabadiliko ya kijiji.,0,legitimate,manual_collection,2025-07-28,swahili
scam_191,"Airtel Money: Pokea TSH 22,000,000 bure. Tuma namba yako ya simu.",1,scam,manual_collection,2025-07-28,swahili
scam_116,"Airtel Money: Pokea TSH 2,500,000 bure. Tuma PIN yako kuconfirm.",1,scam,manual_collection,2025-07-28,swahili
legit_310,Naomba ujaze fomu ya maombi ya msaada wa kifedha wa shule.,0,legitimate,manual_collection,2025-07-28,swahili
legit_092,Mama amekuja ziara. Tutaonana leo.,0,legitimate,manual_collection,2025-07-28,swahili
scam_181,"M-Pesa imekupa bonus ya TSH 25,000,000. Piga *184*22# kuconfirm sasa.",1,scam,manual_collection,2025-07-28,swahili
scam_302,"Haraka! Dada yako amepata mshtuko wa moyo. Hospitali inahitaji TSH 650,000 sasa hivi.",1,scam,manual_collection,2025-07-28,swahili
legit_302,Mwalimu ametumwa taarifa za mkutano wa wanafunzi.,0,legitimate,manual_collection,2025-07-28,swahili
legit_266,Tafadhali hakikisha unakamilisha kazi ya nyumbani mapema.,0,legitimate,manual_collection,2025-07-28,swahili
legit_264,Naomba uandike ripoti ya matokeo ya mtihani wa wiki hii.,0,legitimate,manual_collection,2025-07-28,swahili
legit_223,Naomba ujaze fomu ya maombi ya msaada wa kifedha wa kimataifa.,0,legitimate,manual_collection,2025-07-28,swahili
legit_199,Naomba ujaze fomu ya maombi ya msaada wa kifedha wa kimataifa.,0,legitimate,manual_collection,2025-07-28,swahili
legit_003,Nakutakia siku njema. Tutaongea baadaye.,0,legitimate,manual_collection,2025-07-28,swahili
scam_373,"Bitcoin investment! Tuma TSH 2,300,000 upate TSH 23,000,000 kwa mwezi 1.",1,scam,manual_collection,2025-07-28,swahili
scam_046,"Umeshinda TSH 6,000,000 katika mchezo wa TTCL. Piga *150*77# kuconfirm.",1,scam,manual_collection,2025-07-28,swahili
legit_511,Tafadhali hakikisha unahudhuria semina ya vijana wa kijiji.,0,legitimate,manual_collection,2025-07-28,swahili
scam_158,"Airtel Money: Pokea TSH 9,500,000 bure. Tuma PIN yako kuconfirm.",1,scam,manual_collection,2025-07-28,swahili
legit_286,Wanfunzi watafanya mtihani wa kati wiki ijayo.,0,legitimate,manual_collection,2025-07-28,swahili
scam_172,"M-Pesa imekupa zawadi ya TSH 30,000,000. Piga *150*00# kuconfirm.",1,scam,manual_collection,2025-07-28,swahili
scam_017,"JACKPOT! Umeshinda TSH 15,000,000. Tuma photocopy ya kitambulisho na TSH 200,000.",1,scam,manual_collection,2025-07-28,swahili
scam_512,"TCRA: Simu yako itafungwa. Tuma TSH 2,900,000 kwa renewal haraka.",1,scam,manual_collection,2025-07-28,swahili
scam_049,"Hongera! Umeshinda TSH 3,000,000 katika mchezo wa Zantel. Piga *150*33# kuconfirm.",1,scam,manual_collection,2025-07-28,swahili
scam_192,"Tigo Pesa bonus! TSH 16,500,000 zinasubiri. Piga *150*22# haraka.",1,scam,manual_collection,2025-07-28,swahili
legit_389,Tuna mkutano wa kufundisha juu ya mabadiliko ya matibabu.,0,legitimate,manual_collection,2025-07-28,swahili
legit_001,Habari za asubuhi. Mkutano wetu ni saa 2 jioni leo katika ofisi.,0,legitimate,manual_collection,2025-07-28,swahili
legit_218,Tuna mkutano wa kufundisha juu ya mbinu za usindikaji wa kimataifa.,0,legitimate,manual_collection,2025-07-28,swahili
legit_388,Naomba ujaze fomu ya maombi ya msaada wa kiteknolojia wa hospitali.,0,legitimate,manual_collection,2025-07-28,swahili
scam_481,"Polisi: Umekosa kodi. Tuma TSH 3,900,000 faini au utakamatwa.",1,scam,manual_collection,2025-07-28,swahili
scam_284,"Haraka! Dada yako amepata ajali. Hospitali inahitaji TSH 450,000 sasa hivi.",1,scam,manual_collection,2025-07-28,swahili
legit_409,Naomba ujaze fomu ya maombi ya msaada wa kifedha wa hospitali.,0,legitimate,manual_collection,2025-07-28,swahili
legit_190,Naomba uandike ripoti ya matokeo ya wiki hii.,0,legitimate,manual_collection,2025-07-28,swahili
scam_226,"URGENT! Mjane wako amepata mshtuko wa moyo. Tuma TSH 600,000 kwa matibabu 0756789012.",1,scam,manual_collection,2025-07-28,swahili
scam_027,"JACKPOT! Umeshinda TSH 20,000,000. Malipo ya activation TSH 100,000 tu.",1,scam,manual_collection,2025-07-28,swahili
legit_495,Naomba ujaze fomu ya maombi ya msaada wa kifedha wa kijiji.,0,legitimate,manual_collection,2025-07-28,swahili
scam_438,"Serikali inakupa TSH 25,000,000 kwa maendeleo. Tuma kitambulisho chako.",1,scam,manual_collection,2025-07-28,swahili
legit_506,Watu watafika kwenye mkutano wa kijiji saa moja baada ya saa saba.,0,legitimate,manual_collection,2025-07-28,swahili
scam_365,"Fursa ya biashara! Uongeze TSH 2,000,000 upate TSH 20,000,000 baada ya wiki 20.",1,scam,manual_collection,2025-07-28,swahili
scam_230,"Haraka! Dada yako amepata mshtuko wa moyo. Hospitali inahitaji TSH 550,000 sasa hivi.",1,scam,manual_collection,2025-07-28,swahili
scam_038,"Zawadi kubwa! Umeshinda nyumba ya TSH 70,000,000. Tuma TSH 700,000 kwa malipo ya usajili.",1,scam,manual_collection,2025-07-28,swahili
legit_155,Tuna mkutano wa kufuatilia maendeleo ya kampeni.,0,legitimate,manual_collection,2025-07-28,swahili
legit_518,Tafadhali hakikisha unahudhuria mkutano wa watu wa kijiji.,0,legitimate,manual_collection,2025-07-28,swahili
scam_375,"FOREX TRADING! Weka TSH 1,300,000 upate TSH 13,000,000 kwa siku 161 tu.",1,scam,manual_collection,2025-07-28,swahili
scam_470,"TCRA: Simu yako itafungwa. Tuma TSH 1,500,000 kwa renewal haraka.",1,scam,manual_collection,2025-07-28,swahili
legit_519,Naomba uandike ripoti ya matokeo ya mkutano wa kijiji.,0,legitimate,manual_collection,2025-07-28,swahili
legit_173,Tuna mkutano wa kufuatilia maendeleo ya timu mpya.,0,legitimate,manual_collection,2025-07-28,swahili
legit_400,Tafadhali hakikisha unakamilisha kazi ya uchunguzi mapema.,0,legitimate,manual_collection,2025-07-28,swahili
legit_242,Tuna mkutano wa kufundisha juu ya mbinu za usindikaji wa kimataifa.,0,legitimate,manual_collection,2025-07-28,swahili
legit_267,Mwalimu ametumwa taarifa za mkutano wa wazazi.,0,legitimate,manual_collection,2025-07-28,swahili
scam_195,"Tigo Pesa bonus! TSH 17,000,000 zinasubiri. Piga *150*11# haraka.",1,scam,manual_collection,2025-07-28,swahili
legit_404,Tafadhali hakikisha unahudhuria mkutano wa wagonjwa.,0,legitimate,manual_collection,2025-07-28,swahili
legit_414,Tafadhali hakikisha unakamilisha kazi ya uchunguzi mapema.,0,legitimate,manual_collection,2025-07-28,swahili
scam_504,"Serikali inakupa TSH 135,000,000 kwa maendeleo. Tuma kitambulisho chako.",1,scam,manual_collection,2025-07-28,swahili
legit_520,Watu watafika kwenye mkutano wa kijiji saa moja baada ya saa saba.,0,legitimate,manual_collection,2025-07-28,swahili
legit_379,Tafadhali hakikisha unakamilisha kazi ya uchunguzi mapema.,0,legitimate,manual_collection,2025-07-28,swahili
legit_065,Kaka amepata ajira mpya. Tumefurahi sana.,0,legitimate,manual_collection,2025-07-28,swahili
scam_161,"Airtel Money: Pokea TSH 10,000,000 bure. Tuma namba yako ya simu.",1,scam,manual_collection,2025-07-28,swahili
legit_166,Naomba uandike ripoti ya matokeo ya wiki hii.,0,legitimate,manual_collection,2025-07-28,swahili
scam_163,"M-Pesa imekupa bonus ya TSH 12,000,000. Piga *184*99# kuconfirm sasa.",1,scam,manual_collection,2025-07-28,swahili
legit_191,Tuna mkutano wa kufuatilia maendeleo ya kampeni ya kimataifa.,0,legitimate,manual_collection,2025-07-28,swahili
legit_240,Tafadhali hakikisha unahudhuria semina ya asubuhi.,0,legitimate,manual_collection,2025-07-28,swahili
scam_153,"Tigo Pesa bonus! TSH 10,000,000 zinasubiri. Piga *150*55# haraka.",1,scam,manual_collection,2025-07-28,swahili
legit_363,Naomba uandike ripoti ya matokeo ya uchunguzi wa wiki hii.,0,legitimate,manual_collection,2025-07-28,swahili
legit_238,Naomba uandike ripoti ya matokeo ya wiki hii.,0,legitimate,manual_collection,2025-07-28,swahili
legit_427,Wagonjwa watafika hospitalini saa moja baada ya saa saba.,0,legitimate,manual_collection,2025-07-28,swahili
scam_112,"M-Pesa imekupa zawadi ya TSH 5,000,000. Piga *150*00# kuconfirm.",1,scam,manual_collection,2025-07-28,swahili
scam_227,"Haraka! Mkeo ameugua. Hospitali inahitaji TSH 700,000 sasa hivi.",1,scam,manual_collection,2025-07-28,swahili
legit_226,Naomba uandike ripoti ya matokeo ya mwezi huu.,0,legitimate,manual_collection,2025-07-28,swahili
scam_104,"Hongera! Umeshinda TSH 35,000,000 katika mchezo wa Halotel. Piga *150*11# kuconfirm.",1,scam,manual_collection,2025-07-28,swahili
scam_422,"Fursa ya biashara! Uongeze TSH 3,900,000 upate TSH 39,000,000 baada ya wiki 39.",1,scam,manual_collection,2025-07-28,swahili
scam_420,"FOREX TRADING! Weka TSH 2,800,000 upate TSH 28,000,000 kwa siku 266 tu.",1,scam,manual_collection,2025-07-28,swahili
legit_297,Tuna mkutano wa kufundisha juu ya mbinu mpya za kufundishia.,0,legitimate,manual_collection,2025-07-28,swahili
legit_072,Naomba unipigie simu ukimaliza kazi.,0,legitimate,manual_collection,2025-07-28,swahili
legit_352,Tafadhali niletee dawa kutoka hospitalini.,0,legitimate,manual_collection,2025-07-28,swahili
legit_158,Tuna mkutano wa kufundisha juu ya mbinu mpya.,0,legitimate,manual_collection,2025-07-28,swahili
scam_120,"Tigo Pesa bonus! TSH 4,500,000 zinasubiri. Piga *150*66# haraka.",1,scam,manual_collection,2025-07-28,swahili
scam_054,"Hongera! Umeshinda TSH 5,000,000 katika mchezo wa Vodacom. Piga *149*22# kuconfirm.",1,scam,manual_collection,2025-07-28,swahili
scam_152,"Airtel Money: Pokea TSH 8,500,000 bure. Tuma PIN yako kuconfirm.",1,scam,manual_collection,2025-07-28,swahili
scam_404,"Fursa ya biashara! Uongeze TSH 3,300,000 upate TSH 33,000,000 baada ya wiki 33.",1,scam,manual_collection,2025-07-28,swahili
legit_500,Tafadhali hakikisha unakamilisha kazi ya kijiji mapema.,0,legitimate,manual_collection,2025-07-28,swahili
scam_208,"M-Pesa imekupa zawadi ya TSH 60,000,000. Piga *150*66# kuconfirm.",1,scam,manual_collection,2025-07-28,swahili
legit_144,Tafadhali hakikisha unahudhuria semina ya leo.,0,legitimate,manual_collection,2025-07-28,swahili
legit_393,Tafadhali hakikisha unakamilisha kazi ya uchunguzi mapema.,0,legitimate,manual_collection,2025-07-28,swahili
legit_305,Tafadhali hakikisha unahudhuria mkutano wa wazazi.,0,legitimate,manual_collection,2025-07-28,swahili
scam_009,Hongera mshindi! Lottery ya kimataifa. Tuma copy ya kitambulisho kuconfirm ushindi wako.,1,scam,manual_collection,2025-07-28,swahili
legit_353,Naomba ujaze fomu ya maombi ya msaada wa kifedha wa hospitali.,0,legitimate,manual_collection,2025-07-28,swahili
scam_037,"JACKPOT! Umeshinda TSH 30,000,000. Malipo ya activation TSH 300,000 tu.",1,scam,manual_collection,2025-07-28,swahili
scam_453,"Serikali inakupa TSH 50,000,000 kwa maendeleo. Tuma namba yako ya simu.",1,scam,manual_collection,2025-07-28,swahili
legit_137,Tafadhali hakikisha unakamilisha ripoti mapema.,0,legitimate,manual_collection,2025-07-28,swahili
scam_254,"Haraka! Dada yako amepata mshtuko wa moyo. Hospitali inahitaji TSH 450,000 sasa hivi.",1,scam,manual_collection,2025-07-28,swahili
scam_304,"URGENT! Mjane wako amepata ajali. Tuma TSH 700,000 kwa matibabu 0745678901.",1,scam,manual_collection,2025-07-28,swahili
legit_288,Mwalimu ametumwa taarifa za mkutano wa wanafunzi.,0,legitimate,manual_collection,2025-07-28,swahili
legit_057,Habari za jioni. Umefika nyumbani salama?,0,legitimate,manual_collection,2025-07-28,swahili
legit_109,Mama amekuja ziara. Tutaonana leo.,0,legitimate,manual_collection,2025-07-28,swahili
legit_248,Shule itafunguka Jumatatu wiki ijayo.,0,legitimate,manual_collection,2025-07-28,swahili
legit_259,Tafadhali hakikisha unakusanya vitabu vya shule mapema.,0,legitimate,manual_collection,2025-07-28,swahili
scam_263,"Haraka! Mkeo amejeruhiwa. Hospitali inahitaji TSH 450,000 sasa hivi.",1,scam,manual_collection,2025-07-28,swahili
legit_096,Mama ameandika barua. Somela baadaye.,0,legitimate,manual_collection,2025-07-28,swahili
scam_298,"URGENT! Mjane wako amepata mshtuko wa moyo. Tuma TSH 600,000 kwa matibabu 0723456789.",1,scam,manual_collection,2025-07-28,swahili
scam_415,"Bitcoin investment! Tuma TSH 3,700,000 upate TSH 37,000,000 kwa mwezi 1.",1,scam,manual_collection,2025-07-28,swahili
scam_151,"M-Pesa imekupa bonus ya TSH 9,000,000. Piga *184*77# kuconfirm sasa.",1,scam,manual_collection,2025-07-28,swahili
legit_332,Tuna mkutano wa kufundisha juu ya mabadiliko ya mtalaa.,0,legitimate,manual_collection,2025-07-28,swahili
legit_126,Mama amekuja ziara. Tutaonana leo.,0,legitimate,manual_collection,2025-07-28,swahili
legit_440,Naomba uandike ripoti ya matokeo ya uchunguzi wa mwezi huu.,0,legitimate,manual_collection,2025-07-28,swahili
legit_036,Mama amekuja ziara. Tutaonana leo.,0,legitimate,manual_collection,2025-07-28,swahili
legit_335,Wanfunzi watafika shuleni saa moja baada ya saa saba.,0,legitimate,manual_collection,2025-07-28,swahili
scam_489,"Serikali inakupa TSH 110,000,000 kwa maendeleo. Tuma namba yako ya simu.",1,scam,manual_collection,2025-07-28,swahili
legit_196,Naomba uandike ripoti ya uchaguzi wa huduma za kimataifa.,0,legitimate,manual_collection,2025-07-28,swahili
scam_148,"M-Pesa imekupa zawadi ya TSH 12,000,000. Piga *150*66# kuconfirm.",1,scam,manual_collection,2025-07-28,swahili
scam_147,"Tigo Pesa bonus! TSH 9,000,000 zinasubiri. Piga *150*77# haraka.",1,scam,manual_collection,2025-07-28,swahili
legit_476,Tafadhali hakikisha unahudhuria mkutano wa watu wa kijiji.,0,legitimate,manual_collection,2025-07-28,swahili
legit_486,Tafadhali hakikisha unakamilisha kazi ya kijiji mapema.,0,legitimate,manual_collection,2025-07-28,swahili
legit_425,Tafadhali hakikisha unahudhuria semina ya wafanyakazi wa afya.,0,legitimate,manual_collection,2025-07-28,swahili
legit_434,Wagonjwa watafika hospitalini saa moja baada ya saa saba.,0,legitimate,manual_collection,2025-07-28,swahili
legit_145,Naomba ujaze taarifa za matumizi ya mwezi huu.,0,legitimate,manual_collection,2025-07-28,swahili
scam_349,"Bitcoin investment! Tuma TSH 1,500,000 upate TSH 15,000,000 kwa mwezi 1.",1,scam,manual_collection,2025-07-28,swahili
scam_464,"TCRA: Simu yako itafungwa. Tuma TSH 1,300,000 kwa renewal haraka.",1,scam,manual_collection,2025-07-28,swahili
scam_326,"Fursa ya biashara! Uongeze TSH 700,000 upate TSH 7,000,000 baada ya wiki 7.",1,scam,manual_collection,2025-07-28,swahili
scam_187,"M-Pesa imekupa bonus ya TSH 30,000,000. Piga *184*33# kuconfirm sasa.",1,scam,manual_collection,2025-07-28,swahili
scam_124,"M-Pesa imekupa zawadi ya TSH 7,000,000. Piga *150*22# kuconfirm.",1,scam,manual_collection,2025-07-28,swahili
legit_403,Tuna mkutano wa kufundisha juu ya mabadiliko ya matibabu.,0,legitimate,manual_collection,2025-07-28,swahili
legit_094,Dada yako amepata ajira. Tumeamini kwake.,0,legitimate,manual_collection,2025-07-28,swahili
scam_144,"Tigo Pesa bonus! TSH 8,500,000 zinasubiri. Piga *150*88# haraka.",1,scam,manual_collection,2025-07-28,swahili
legit_237,Tafadhali hakikisha unakamilisha kazi hii mapema.,0,legitimate,manual_collection,2025-07-28,swahili
legit_513,Watu watafika kwenye mkutano wa kijiji saa moja baada ya saa saba.,0,legitimate,manual_collection,2025-07-28,swahili
scam_198,"Tigo Pesa bonus! TSH 17,500,000 zinasubiri. Piga *150*00# haraka.",1,scam,manual_collection,2025-07-28,swahili
legit_095,Kaka yako amefika jijini. Tutaonana kesho.,0,legitimate,manual_collection,2025-07-28,swahili
scam_280,"URGENT! Mjane wako amepata ajali. Tuma TSH 450,000 kwa matibabu 0756789012.",1,scam,manual_collection,2025-07-28,swahili
scam_294,"EMERGENCY! Mama yako amepata mshtuko wa moyo. Tuma TSH 600,000 kwa matibabu haraka.",1,scam,manual_collection,2025-07-28,swahili
legit_380,Daktari ametumwa taarifa za mkutano wa wagonjwa.,0,legitimate,manual_collection,2025-07-28,swahili
scam_401,"Fursa ya biashara! Uongeze TSH 3,200,000 upate TSH 32,000,000 baada ya wiki 32.",1,scam,manual_collection,2025-07-28,swahili
scam_123,"Tigo Pesa bonus! TSH 5,000,000 zinasubiri. Piga *150*55# haraka.",1,scam,manual_collection,2025-07-28,swahili
scam_184,"M-Pesa imekupa zawadi ya TSH 40,000,000. Piga *150*22# kuconfirm.",1,scam,manual_collection,2025-07-28,swahili
scam_203,"Airtel Money: Pokea TSH 28,000,000 bure. Tuma namba yako ya simu.",1,scam,manual_collection,2025-07-28,swahili
scam_439,"Polisi: Umekosa kodi. Tuma TSH 1,100,000 faini au utakamatwa.",1,scam,manual_collection,2025-07-28,swahili
scam_247,"URGENT! Kaka yako amefariki. Tuma TSH 300,000 kwa mazishi 0734567890.",1,scam,manual_collection,2025-07-28,swahili
scam_416,"Fursa ya biashara! Uongeze TSH 3,700,000 upate TSH 37,000,000 baada ya wiki 37.",1,scam,manual_collection,2025-07-28,swahili
legit_320,Naomba uandike ripoti ya matokeo ya mtihani wa wiki hii.,0,legitimate,manual_collection,2025-07-28,swahili
legit_308,Tafadhali hakikisha unakamilisha kazi ya nyumbani mapema.,0,legitimate,manual_collection,2025-07-28,swahili
legit_458,Tafadhali hakikisha unakamilisha kazi ya kijiji mapema.,0,legitimate,manual_collection,2025-07-28,swahili
legit_311,Tuna mkutano wa kufundisha juu ya mbinu mpya za kufundishia.,0,legitimate,manual_collection,2025-07-28,swahili
legit_438,Tuna mkutano wa kufundisha juu ya mbinu mpya za matibabu.,0,legitimate,manual_collection,2025-07-28,swahili
scam_130,"M-Pesa imekupa zawadi ya TSH 8,000,000. Piga *150*33# kuconfirm.",1,scam,manual_collection,2025-07-28,swahili
legit_123,Naomba unipigie simu ukimaliza kazi.,0,legitimate,manual_collection,2025-07-28,swahili
scam_403,"Bitcoin investment! Tuma TSH 3,300,000 upate TSH 33,000,000 kwa mwezi 1.",1,scam,manual_collection,2025-07-28,swahili
legit_328,Wanfunzi watafanya mtihani wa kati wiki ijayo.,0,legitimate,manual_collection,2025-07-28,swahili
legit_314,Wanfunzi watafanya mtihani wa kati wiki ijayo.,0,legitimate,manual_collection,2025-07-28,swahili
legit_221,Tuna mkutano wa kufuatilia maendeleo ya timu ya kimataifa.,0,legitimate,manual_collection,2025-07-28,swahili
legit_465,Tafadhali hakikisha unakamilisha kazi ya kijiji mapema.,0,legitimate,manual_collection,2025-07-28,swahili
scam_220,"URGENT! Mjane wako amepata ajali. Tuma TSH 450,000 kwa matibabu 0734567890.",1,scam,manual_collection,2025-07-28,swahili
legit_127,Baba amepata kazi mpya. Tumefurahi sana.,0,legitimate,manual_collection,2025-07-28,swahili
legit_467,Naomba ujaze fomu ya maombi ya msaada wa kifedha wa kijiji.,0,legitimate,manual_collection,2025-07-28,swahili
legit_294,Tafadhali hakikisha unakamilisha kazi ya nyumbani mapema.,0,legitimate,manual_collection,2025-07-28,swahili
legit_351,Appointment yako ni kesho saa 2 mchana.,0,legitimate,manual_collection,2025-07-28,swahili
legit_472,Tafadhali hakikisha unakamilisha kazi ya kijiji mapema.,0,legitimate,manual_collection,2025-07-28,swahili
legit_110,Baba amepata kazi mpya. Tumefurahi sana.,0,legitimate,manual_collection,2025-07-28,swahili
legit_387,Daktari ametumwa taarifa za mkutano wa wagonjwa.,0,legitimate,manual_collection,2025-07-28,swahili
legit_303,Naomba ujaze fomu ya maombi ya msaada wa kiteknolojia wa shule.,0,legitimate,manual_collection,2025-07-28,swahili
scam_387,"FOREX TRADING! Weka TSH 1,700,000 upate TSH 17,000,000 kwa siku 189 tu.",1,scam,manual_collection,2025-07-28,swahili
legit_522,Mwenyekiti ametumwa taarifa za mkutano wa watu wa kijiji.,0,legitimate,manual_collection,2025-07-28,swahili
legit_292,Naomba uandike ripoti ya matokeo ya mtihani wa wiki hii.,0,legitimate,manual_collection,2025-07-28,swahili
scam_510,"Serikali inakupa TSH 145,000,000 kwa maendeleo. Tuma kitambulisho chako.",1,scam,manual_collection,2025-07-28,swahili
scam_268,"URGENT! Mjane wako amepata ajali. Tuma TSH 550,000 kwa matibabu 0712345678.",1,scam,manual_collection,2025-07-28,swahili
legit_365,Tafadhali hakikisha unakamilisha kazi ya uchunguzi mapema.,0,legitimate,manual_collection,2025-07-28,swahili
scam_442,"Polisi: Umekosa kodi. Tuma TSH 1,300,000 faini au utakamatwa.",1,scam,manual_collection,2025-07-28,swahili
scam_497,"TCRA: Simu yako itafungwa. Tuma TSH 2,400,000 kwa renewal haraka.",1,scam,manual_collection,2025-07-28,swahili
scam_113,"Airtel Money: Pokea TSH 2,000,000 bure. Tuma namba yako ya simu.",1,scam,manual_collection,2025-07-28,swahili
legit_177,Tafadhali hakikisha unakamilisha kazi hii mapema.,0,legitimate,manual_collection,2025-07-28,swahili
scam_233,"Haraka! Mkeo amejeruhiwa. Hospitali inahitaji TSH 750,000 sasa hivi.",1,scam,manual_collection,2025-07-28,swahili
legit_419,Naomba uandike ripoti ya matokeo ya uchunguzi wa wiki hii.,0,legitimate,manual_collection,2025-07-28,swahili
legit_093,Baba amepata kazi mpya. Tumefurahi sana.,0,legitimate,manual_collection,2025-07-28,swahili
legit_157,Naomba ujaze taarifa za matumizi ya wiki hii.,0,legitimate,manual_collection,2025-07-28,swahili
scam_374,"Fursa ya biashara! Uongeze TSH 2,300,000 upate TSH 23,000,000 baada ya wiki 23.",1,scam,manual_collection,2025-07-28,swahili
legit_149,Tuna mkutano wa kufuatilia maendeleo ya timu.,0,legitimate,manual_collection,2025-07-28,swahili
legit_392,Wagonjwa watafika hospitalini saa moja baada ya saa saba.,0,legitimate,manual_collection,2025-07-28,swahili
scam_234,"EMERGENCY! Mama yako amepata mshtuko wa moyo. Tuma TSH 500,000 kwa matibabu haraka.",1,scam,manual_collection,2025-07-28,swahili
legit_498,Naomba uandike ripoti ya matokeo ya mkutano wa kijiji.,0,legitimate,manual_collection,2025-07-28,swahili
legit_329,Tafadhali hakikisha unakusanya vitabu vya shule mapema.,0,legitimate,manual_collection,2025-07-28,swahili
legit_162,Tafadhali hakikisha unahudhuria mkutano wa asubuhi.,0,legitimate,manual_collection,2025-07-28,swahili
scam_318,"FOREX TRADING! Weka TSH 200,000 upate TSH 2,000,000 kwa siku 28 tu.",1,scam,manual_collection,2025-07-28,swahili
legit_134,Mkutano wa timu ni kesho saa 10 asubuhi.,0,legitimate,manual_collection,2025-07-28,swahili
scam_411,"FOREX TRADING! Weka TSH 2,500,000 upate TSH 25,000,000 kwa siku 245 tu.",1,scam,manual_collection,2025-07-28,swahili
legit_449,Msiba wa jirani ni kesho asubuhi saa 8.,0,legitimate,manual_collection,2025-07-28,swahili
legit_195,Tafadhali hakikisha unakusanya data hii mapema.,0,legitimate,manual_collection,2025-07-28,swahili
scam_359,"Fursa ya biashara! Uongeze TSH 1,800,000 upate TSH 18,000,000 baada ya wiki 18.",1,scam,manual_collection,2025-07-28,swahili
scam_259,"URGENT! Kaka yako amefariki. Tuma TSH 400,000 kwa mazishi 0778901234.",1,scam,manual_collection,2025-07-28,swahili
legit_230,Tuna mkutano wa kufundisha juu ya mbinu za usimamizi wa kimataifa.,0,legitimate,manual_collection,2025-07-28,swahili
legit_113,Mama ameandika barua. Somela baadaye.,0,legitimate,manual_collection,2025-07-28,swahili
legit_118,Baba ameandika barua. Somela baadaye.,0,legitimate,manual_collection,2025-07-28,swahili
scam_283,"URGENT! Kaka yako amefariki. Tuma TSH 600,000 kwa mazishi 0767890123.",1,scam,manual_collection,2025-07-28,swahili
scam_377,"Fursa ya biashara! Uongeze TSH 2,400,000 upate TSH 24,000,000 baada ya wiki 24.",1,scam,manual_collection,2025-07-28,swahili
scam_385,"Bitcoin investment! Tuma TSH 2,700,000 upate TSH 27,000,000 kwa mwezi 1.",1,scam,manual_collection,2025-07-28,swahili
scam_225,"EMERGENCY! Baba yako amefariki. Tuma TSH 500,000 kwa mazishi haraka.",1,scam,manual_collection,2025-07-28,swahili
legit_510,Tuna mkutano wa kufundisha juu ya mbinu mpya za maendeleo ya kijiji.,0,legitimate,manual_collection,2025-07-28,swahili
legit_360,Naomba ujaze fomu ya maombi ya msaada wa kiteknolojia wa hospitali.,0,legitimate,manual_collection,2025-07-28,swahili
scam_473,"TCRA: Simu yako itafungwa. Tuma TSH 1,600,000 kwa renewal haraka.",1,scam,manual_collection,2025-07-28,swahili
scam_348,"FOREX TRADING! Weka TSH 700,000 upate TSH 7,000,000 kwa siku 98 tu.",1,scam,manual_collection,2025-07-28,swahili
scam_506,"TCRA: Simu yako itafungwa. Tuma TSH 2,700,000 kwa renewal haraka.",1,scam,manual_collection,2025-07-28,swahili
legit_125,Habari za jioni. Umefika nyumbani salama?,0,legitimate,manual_collection,2025-07-28,swahili
legit_529,Mwenyekiti ametumwa taarifa za mkutano wa watu wa kijiji.,0,legitimate,manual_collection,2025-07-28,swahili
legit_283,Tuna mkutano wa kufundisha juu ya mbinu mpya za kufundishia.,0,legitimate,manual_collection,2025-07-28,swahili
legit_483,Tafadhali hakikisha unahudhuria semina ya vijana wa kijiji.,0,legitimate,manual_collection,2025-07-28,swahili
legit_457,Watu watafika kwenye mkutano wa kijiji saa moja baada ya saa saba.,0,legitimate,manual_collection,2025-07-28,swahili
legit_105,Baba amepata kazi mpya. Tumefurahi sana.,0,legitimate,manual_collection,2025-07-28,swahili
